hist_avg_units,hist_trend,entitlement_limit,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,month,theoretical_units,actual_units
183.48,-40.21,200.0,5,28,-0.5,-0.866025,203.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7,203.46,189.85
213.88,-48.59,200.0,7,25,0.866025,-0.5,221.7,0.0,0.0,0.0,8.66,0.0,0.0,10.82,0,0,0,1,0,0,1,4,241.18,306.27
214.61,-0.42,200.0,3,21,-0.866025,-0.5,237.72,0.0,0.0,0.0,5.54,31.69,0.0,3.68,0,0,0,1,1,0,1,8,278.63,189.86
211.47,1.23,200.0,6,25,0.866025,0.5,239.34,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0,0,0,0,0,0,1,2,250.16,201.69
202.51,-27.17,200.0,3,25,-0.5,0.866025,179.34,0.0,0.0,0.0,0.0,43.34,0.99,6.82,0,0,0,0,1,1,1,11,230.49,196.36
143.6,-32.48,157.96,3,30,0.0,-1.0,159.48,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0,0,0,0,0,0,1,6,163.59,132.95
198.35,-22.45,200.0,4,27,0.5,-0.866025,203.46,0.0,0.0,9.47,6.93,12.08,0.0,4.11,0,0,1,1,1,0,1,5,236.05,314.87
209.74,-15.91,200.0,4,26,0.866025,0.5,194.34,0.0,0.0,68.72,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,2,269.55,205.59
211.9,-32.87,200.0,2,30,0.0,-1.0,246.84,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,6,253.34,214.43
253.0,24.13,200.0,4,29,-0.5,0.866025,203.46,0.0,0.0,82.45,0.0,0.0,0.0,15.16,0,0,1,0,0,0,1,11,301.06,279.7
238.82,2.2,200.0,4,24,-0.0,1.0,246.84,0.0,0.0,0.0,0.0,31.18,0.0,9.09,0,0,0,0,1,0,1,12,287.11,188.08
284.26,31.19,200.0,3,27,0.5,0.866025,206.7,0.0,0.0,95.06,0.0,17.0,11.06,0.0,0,0,1,0,1,1,0,1,329.83,284.43
230.31,15.06,200.0,1,29,-0.5,0.866025,162.72,0.0,0.0,87.1,0.0,20.66,0.0,1.84,0,0,1,0,1,0,1,11,272.31,246.76
216.07,-17.51,200.0,5,17,0.866025,0.5,203.46,0.0,0.0,18.88,0.0,0.0,12.84,0.0,0,0,1,0,0,1,0,2,235.18,155.43
208.71,3.91,200.0,4,22,-0.5,-0.866025,219.48,0.0,0.0,24.3,6.24,0.0,0.0,2.17,0,0,1,1,0,0,1,7,252.18,206.73
218.01,-21.05,200.0,4,28,-0.0,1.0,203.46,0.0,0.0,35.1,0.0,0.0,0.0,6.82,0,0,1,0,0,0,1,12,245.38,176.28
349.42,5.46,200.0,3,28,-0.5,-0.866025,179.34,177.8,0.0,33.67,0.0,22.04,0.0,7.14,1,0,1,0,1,0,1,7,420.0,268.44
495.08,17.11,200.0,5,19,0.866025,0.5,263.46,0.0,281.63,0.0,10.39,0.0,0.0,8.66,0,1,0,1,0,0,1,2,564.14,298.3
489.16,-0.45,200.0,3,24,-0.5,0.866025,184.2,0.0,342.35,29.92,4.16,0.0,0.0,0.0,0,1,1,1,0,0,0,11,560.62,444.89
198.13,20.45,200.0,4,30,0.866025,-0.5,221.1,0.0,0.0,5.12,5.54,29.29,0.0,3.68,0,0,1,1,1,0,1,4,264.73,374.38
106.06,-13.27,116.67,1,30,1.0,0.0,95.46,0.0,0.0,0.0,3.12,0.0,0.0,4.33,0,0,0,1,0,0,1,3,102.91,133.02
145.65,0.61,160.22,3,22,-1.0,-0.0,181.98,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0,0,0,0,0,0,1,9,184.04,175.59
398.31,43.41,200.0,2,20,1.0,0.0,180.96,0.0,282.03,17.54,0.0,0.0,0.0,5.2,0,1,1,0,0,0,1,3,485.73,326.05
95.38,1.14,104.92,3,28,0.5,-0.866025,101.34,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0,0,0,0,0,0,1,5,108.7,117.27
198.49,8.09,200.0,2,22,1.0,0.0,185.22,0.0,0.0,0.0,0.0,37.25,0.0,5.2,0,0,0,0,1,0,1,3,227.67,253.58
216.97,54.26,200.0,5,28,1.0,0.0,201.84,0.0,0.0,12.06,10.39,18.53,0.0,6.5,0,0,1,1,1,0,1,3,249.32,349.1
303.43,-19.16,200.0,3,19,0.0,-1.0,230.22,88.24,0.0,19.8,8.66,0.0,0.0,14.29,1,0,1,1,0,0,1,6,361.21,196.96
187.0,4.42,200.0,3,18,0.5,-0.866025,203.46,0.0,0.0,6.66,12.47,0.0,0.0,11.04,0,0,1,1,0,0,1,5,233.63,203.46
193.16,3.01,200.0,2,21,1.0,0.0,229.2,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0,0,0,0,0,0,1,3,237.43,262.0
217.33,19.76,200.0,2,25,-0.0,1.0,243.6,0.0,0.0,0.0,3.12,0.0,0.0,5.2,0,0,0,1,0,0,1,12,251.91,180.76
494.51,-21.75,200.0,4,22,-0.866025,0.5,224.34,0.0,336.91,0.0,0.0,10.83,0.0,5.2,0,1,0,0,1,0,1,10,577.28,388.06
189.28,-19.41,200.0,2,26,1.0,0.0,225.96,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,3,233.75,267.94
192.92,-12.62,200.0,4,28,0.5,-0.866025,213.6,0.0,0.0,0.0,8.66,8.13,0.0,0.0,0,0,0,1,1,0,0,5,230.39,277.19
422.87,-15.49,200.0,2,29,0.866025,-0.5,314.1,0.0,116.68,0.0,0.0,55.9,0.0,5.2,0,1,0,0,1,0,1,4,491.88,460.99
202.16,31.67,200.0,4,30,-0.5,0.866025,211.98,0.0,0.0,0.0,16.63,0.0,0.0,8.12,0,0,0,1,0,0,1,11,236.73,229.83
250.25,9.2,200.0,2,21,-1.0,-0.0,257.58,0.0,0.0,31.76,0.0,0.0,0.0,9.09,0,0,1,0,0,0,1,9,298.43,218.16
121.4,8.81,133.54,5,19,-1.0,-0.0,131.34,0.0,0.0,0.0,6.93,0.0,0.0,6.5,0,0,0,1,0,0,1,9,144.76,88.79
239.84,-30.95,200.0,4,30,1.0,0.0,206.7,0.0,0.0,2.36,6.24,57.81,0.0,0.0,0,0,1,1,1,0,0,3,273.11,333.87
69.33,-4.19,76.26,2,28,-0.5,0.866025,47.22,0.0,0.0,0.0,0.0,0.0,0.0,18.19,0,0,0,0,0,0,1,11,65.41,49.89
232.03,-5.12,200.0,3,27,-0.866025,-0.5,220.08,0.0,0.0,0.0,0.0,24.99,0.0,10.39,0,0,0,0,1,0,1,8,255.46,209.75
275.24,-8.03,200.0,6,25,0.0,-1.0,203.46,0.0,0.0,36.93,0.0,0.0,65.36,16.24,0,0,1,0,0,1,1,6,321.99,260.42
166.86,-33.76,183.55,3,27,0.0,-1.0,182.58,0.0,0.0,0.0,6.24,0.0,0.0,2.38,0,0,0,1,0,0,1,6,191.2,159.65
335.13,-62.4,200.0,5,30,-0.0,1.0,224.34,0.0,137.49,0.0,0.0,27.97,0.0,4.11,0,1,0,0,1,0,1,12,393.92,321.31
214.38,-35.29,200.0,4,27,-1.0,-0.0,227.58,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0,0,0,0,0,0,1,9,234.72,206.32
221.71,-10.39,200.0,3,30,-0.5,-0.866025,230.82,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,7,237.31,224.74
445.83,-11.34,200.0,5,20,0.5,-0.866025,213.6,0.0,207.69,24.99,0.0,51.0,0.0,12.34,0,1,1,0,1,0,1,5,509.62,376.76
165.12,-1.68,181.63,5,19,0.5,-0.866025,216.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,216.84,230.57
366.43,-10.45,200.0,4,30,0.5,-0.866025,240.96,0.0,176.31,0.0,10.39,0.0,0.0,8.66,0,1,0,1,0,0,1,5,436.32,511.34
299.68,-22.72,200.0,4,29,1.0,0.0,201.84,128.48,0.0,1.98,5.2,0.0,0.0,6.82,1,0,1,1,0,0,1,3,344.32,373.38
322.02,5.47,200.0,3,29,1.0,0.0,348.96,0.0,0.0,0.0,6.93,16.94,0.0,7.79,0,0,0,1,1,0,1,3,380.62,538.12
210.47,-34.06,200.0,4,29,-1.0,-0.0,225.96,0.0,0.0,0.0,6.24,0.0,9.31,9.74,0,0,0,1,0,1,1,9,251.25,247.24
201.88,-24.14,200.0,3,18,-0.0,1.0,203.46,0.0,0.0,0.0,12.99,0.0,0.0,12.99,0,0,0,1,0,0,1,12,229.44,164.39
191.89,29.51,200.0,5,26,0.0,-1.0,218.46,0.0,0.0,11.54,0.0,0.0,0.0,4.11,0,0,1,0,0,0,1,6,234.11,205.67
215.92,17.67,200.0,4,25,0.866025,0.5,221.7,0.0,0.0,0.0,6.93,0.0,0.0,6.93,0,0,0,1,0,0,1,2,235.56,199.05
177.7,-24.65,195.47,3,28,0.0,-1.0,170.22,0.0,0.0,0.0,10.39,0.0,0.0,10.82,0,0,0,1,0,0,1,6,191.44,154.91
630.02,8.78,200.0,3,27,0.866025,0.5,220.08,0.0,500.96,0.0,6.24,0.0,0.0,10.82,0,1,0,1,0,0,1,2,738.1,396.76
127.44,-16.17,140.18,3,27,-0.866025,-0.5,92.22,0.0,0.0,53.38,0.0,0.0,0.0,9.09,0,0,1,0,0,0,1,8,154.69,139.08
292.05,-18.93,200.0,5,30,0.5,0.866025,302.94,0.0,0.0,30.77,2.08,0.0,0.0,4.33,0,0,1,1,0,0,1,1,340.11,287.08
192.63,-20.34,200.0,2,18,0.5,-0.866025,161.7,0.0,0.0,0.0,0.0,15.25,44.87,2.27,0,0,0,0,1,1,1,5,224.09,237.64
196.3,29.84,200.0,3,24,0.0,-1.0,198.6,0.0,0.0,18.28,8.66,0.0,0.0,4.33,0,0,1,1,0,0,1,6,229.87,181.29
222.21,-46.56,200.0,5,27,-0.5,0.866025,248.46,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0,0,0,0,0,0,1,11,256.58,285.61
276.04,15.15,200.0,4,29,0.5,-0.866025,245.22,81.92,0.0,0.0,0.0,0.0,0.0,12.99,1,0,0,0,0,0,1,5,340.13,323.54
136.65,1.34,150.32,2,30,-1.0,-0.0,129.72,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0,0,0,0,0,0,1,9,133.62,99.97
188.37,5.89,200.0,4,21,0.866025,0.5,237.72,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,2,245.51,181.49
181.65,-52.96,199.82,4,21,0.0,-1.0,221.1,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,6,229.76,166.3
258.44,-24.76,200.0,4,28,0.866025,0.5,186.84,78.02,0.0,0.0,1.39,0.0,0.0,11.69,1,0,0,1,0,0,1,2,277.94,166.53
206.54,6.71,200.0,5,27,-0.5,-0.866025,216.84,0.0,0.0,0.0,0.0,0.0,16.35,3.9,0,0,0,0,0,1,1,7,237.09,237.16
221.04,-46.78,200.0,4,28,0.5,-0.866025,260.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,260.82,322.24
93.67,2.45,103.04,4,21,-0.866025,0.5,107.22,0.0,0.0,0.0,0.0,0.0,14.93,8.12,0,0,0,0,0,1,1,10,130.27,96.01
165.97,-17.32,182.57,5,30,0.5,0.866025,184.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,1,190.69,159.58
395.31,2.28,200.0,4,20,0.5,-0.866025,311.46,0.0,107.2,19.73,0.0,0.0,0.0,10.82,0,1,1,0,0,0,1,5,449.21,359.03
268.59,13.18,200.0,3,29,-0.866025,0.5,180.96,0.0,104.89,0.0,8.31,15.69,0.0,0.0,0,1,0,1,1,0,0,10,309.86,247.14
284.39,50.13,200.0,4,16,-0.5,0.866025,225.96,0.0,0.0,88.64,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,11,318.93,225.64
464.01,35.96,200.0,4,30,0.866025,0.5,239.34,0.0,233.17,26.4,12.12,0.0,0.0,7.79,0,1,1,1,0,0,1,2,518.82,399.58
506.52,-1.84,200.0,5,29,0.5,-0.866025,253.32,0.0,336.97,0.0,0.0,0.0,0.0,6.5,0,1,0,0,0,0,1,5,596.79,636.56
320.63,28.48,200.0,4,30,0.5,0.866025,160.08,150.69,0.0,69.39,8.31,0.0,0.0,4.33,1,0,1,1,0,0,1,1,392.8,262.5
304.73,20.36,200.0,1,30,0.866025,-0.5,186.84,0.0,0.0,14.73,0.0,16.66,121.91,0.0,0,0,1,0,1,1,0,4,340.14,393.48
279.31,7.12,200.0,3,28,-0.5,-0.866025,302.34,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0,0,0,0,0,0,1,7,309.48,266.31
110.67,-14.72,121.74,7,30,0.866025,-0.5,112.08,0.0,0.0,5.93,10.39,0.0,0.0,8.66,0,0,1,1,0,0,1,4,137.06,187.66
426.54,-26.81,200.0,6,30,-0.5,-0.866025,195.96,0.0,298.4,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,7,498.69,476.59
224.18,-39.07,200.0,2,23,0.866025,0.5,219.48,0.0,0.0,0.0,7.27,36.7,13.23,9.53,0,0,0,1,1,1,1,2,286.21,169.27
247.92,32.75,200.0,4,26,0.5,0.866025,218.46,0.0,0.0,45.57,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,1,269.23,221.72
556.83,-9.85,200.0,7,28,-0.0,1.0,241.98,0.0,348.3,0.0,0.0,34.41,0.0,7.79,0,1,0,0,1,0,1,12,632.48,446.87
247.07,0.17,200.0,3,30,0.5,0.866025,203.46,77.84,0.0,0.0,0.0,0.0,0.0,1.62,1,0,0,0,0,0,1,1,282.93,198.73
209.84,25.68,200.0,2,30,0.5,-0.866025,222.72,0.0,0.0,0.0,6.93,0.0,0.0,6.82,0,0,0,1,0,0,1,5,236.47,322.91
143.75,-25.26,158.12,3,29,0.0,-1.0,131.34,0.0,0.0,20.94,7.79,18.69,0.0,7.79,0,0,1,1,1,0,1,6,186.56,175.74
68.02,22.44,74.82,4,27,0.5,0.866025,68.1,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0,0,0,0,0,0,1,1,76.22,54.91
463.69,43.59,200.0,5,30,1.0,0.0,179.34,0.0,315.68,8.01,14.55,42.9,0.0,0.0,0,1,1,1,1,0,0,3,560.48,585.89
199.94,22.4,200.0,4,30,0.5,0.866025,174.48,0.0,0.0,68.72,0.0,0.0,0.0,3.68,0,0,1,0,0,0,1,1,246.88,208.99
152.93,-21.76,168.22,3,30,1.0,0.0,181.98,0.0,0.0,0.0,4.85,0.0,0.0,8.66,0,0,0,1,0,0,1,3,195.49,271.75
286.69,-52.25,200.0,4,26,1.0,0.0,205.08,0.0,121.67,0.0,0.0,0.0,0.0,7.79,0,1,0,0,0,0,1,3,334.55,357.67
341.41,21.77,200.0,3,22,-0.5,-0.866025,182.58,178.53,0.0,41.63,8.31,0.0,0.0,6.17,1,0,1,1,0,0,1,7,417.22,253.69
192.5,-9.8,200.0,4,25,-0.866025,0.5,211.98,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,10,217.83,185.95
199.06,25.5,200.0,2,26,1.0,0.0,237.72,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0,0,0,0,0,0,1,3,244.54,288.18
265.52,11.96,200.0,6,24,-1.0,-0.0,221.1,96.11,0.0,0.0,3.12,0.0,0.0,0.0,1,0,0,1,0,0,0,9,320.33,197.95
260.06,-38.46,200.0,3,25,-0.5,0.866025,288.96,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0,0,0,0,0,0,1,11,291.67,310.19
316.21,11.52,200.0,5,28,0.0,-1.0,192.72,0.0,0.0,0.0,0.0,36.28,118.81,9.53,0,0,0,0,1,1,1,6,357.33,293.85
222.72,29.18,200.0,5,16,1.0,0.0,232.44,0.0,0.0,16.14,0.0,0.0,0.0,2.17,0,0,1,0,0,0,1,3,250.75,236.37
489.18,-13.5,200.0,4,16,1.0,0.0,220.08,0.0,346.66,0.0,6.93,0.0,0.0,8.66,0,1,0,1,0,0,1,3,582.33,408.33
213.9,-27.95,200.0,4,24,0.866025,-0.5,245.22,0.0,0.0,2.18,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,4,251.73,311.53
184.63,-8.53,200.0,1,25,-0.0,1.0,162.72,0.0,0.0,0.0,0.0,34.63,0.0,5.85,0,0,0,0,1,0,1,12,203.19,127.54
198.03,-3.71,200.0,5,19,0.866025,-0.5,201.84,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,4,208.34,211.16
239.0,11.06,200.0,4,28,-0.866025,0.5,237.72,0.0,0.0,0.0,0.0,43.78,0.0,7.79,0,0,0,0,1,0,1,10,289.3,285.29
222.35,55.61,200.0,2,30,-0.5,-0.866025,220.08,0.0,0.0,0.0,8.66,37.27,0.0,6.5,0,0,0,1,1,0,1,7,272.5,214.06
236.69,-7.09,200.0,2,16,0.866025,0.5,222.72,0.0,0.0,32.76,0.0,0.0,18.01,9.53,0,0,1,0,0,1,1,2,283.01,157.99
339.47,-20.72,200.0,5,29,0.0,-1.0,233.46,0.0,0.0,0.0,0.0,0.0,155.91,4.33,0,0,0,0,0,1,1,6,393.7,358.96
156.5,-23.45,172.15,3,19,-0.5,0.866025,93.84,0.0,0.0,0.0,0.0,50.7,0.0,18.19,0,0,0,0,1,0,1,11,162.73,94.27
270.04,-10.66,200.0,2,30,0.866025,0.5,225.96,0.0,0.0,89.08,6.24,0.0,0.0,18.94,0,0,1,1,0,0,1,2,340.22,280.98
207.55,6.18,200.0,3,25,-0.0,1.0,207.72,0.0,0.0,42.64,8.31,0.0,0.0,6.5,0,0,1,1,0,0,1,12,265.17,185.89
308.6,21.21,200.0,3,21,-0.5,-0.866025,210.96,0.0,128.56,0.0,6.93,0.0,0.0,6.5,0,1,0,1,0,0,1,7,352.95,170.26
245.55,15.82,200.0,2,25,0.866025,-0.5,245.22,0.0,0.0,0.0,11.08,0.0,0.0,6.82,0,0,0,1,0,0,1,4,263.12,304.43
203.37,-9.81,200.0,2,29,0.866025,0.5,183.6,0.0,0.0,40.32,0.0,0.0,20.88,0.0,0,0,1,0,0,1,0,2,244.8,199.4
228.47,-7.9,200.0,4,23,1.0,0.0,206.7,0.0,0.0,0.0,0.0,28.55,0.0,0.0,0,0,0,0,1,0,0,3,235.25,309.74
83.83,-27.58,92.21,6,30,-0.5,-0.866025,93.84,0.0,0.0,0.0,3.12,0.0,0.0,6.5,0,0,0,1,0,0,1,7,103.45,100.03
180.8,3.5,198.88,2,26,0.0,-1.0,216.84,0.0,0.0,11.89,0.0,0.0,0.0,2.17,0,0,1,0,0,0,1,6,230.9,178.72
205.5,13.44,200.0,3,29,0.5,-0.866025,227.58,0.0,0.0,24.18,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,5,251.76,329.74
305.37,-20.1,200.0,2,29,-0.866025,-0.5,324.84,0.0,0.0,29.95,7.79,0.0,0.0,0.0,0,0,1,1,0,0,0,8,362.58,291.88
180.21,-15.04,198.23,5,23,0.5,0.866025,192.72,0.0,0.0,0.0,3.46,0.0,0.0,9.74,0,0,0,1,0,0,1,1,205.93,153.05
197.34,-12.17,200.0,4,21,0.866025,-0.5,242.58,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,4,244.68,289.68
310.05,-14.28,200.0,1,21,0.866025,-0.5,328.08,0.0,0.0,18.3,0.0,0.0,0.0,8.66,0,0,1,0,0,0,1,4,355.04,324.95
222.92,-5.78,200.0,3,24,1.0,0.0,137.22,0.0,0.0,26.55,0.0,0.0,93.03,2.06,0,0,1,0,0,1,1,3,258.85,259.27
255.33,7.75,200.0,3,30,-0.866025,0.5,222.72,0.0,0.0,59.17,0.0,0.0,0.0,6.82,0,0,1,0,0,0,1,10,288.71,299.49
242.12,6.64,200.0,5,30,0.866025,-0.5,211.98,0.0,0.0,0.0,0.0,41.95,0.0,4.33,0,0,0,0,1,0,1,4,258.26,353.59
441.77,-31.5,200.0,4,28,0.5,0.866025,203.46,0.0,226.17,73.99,4.68,0.0,0.0,0.0,0,1,1,1,0,0,0,1,508.3,320.28
142.98,-13.86,157.28,4,22,1.0,0.0,156.84,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,3,162.04,193.61
228.38,-42.65,200.0,3,24,0.866025,0.5,221.1,0.0,0.0,53.1,0.0,0.0,0.0,6.93,0,0,1,0,0,0,1,2,281.13,204.92
84.45,16.88,92.9,3,21,0.866025,-0.5,72.96,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0,0,0,0,0,0,1,4,83.78,77.61
151.98,90.23,167.18,1,28,-0.0,1.0,98.7,79.08,0.0,0.0,0.0,0.0,0.0,12.99,1,0,0,0,0,0,1,12,190.77,108.93
289.53,23.6,200.0,6,30,-0.5,0.866025,203.46,57.54,0.0,60.93,0.0,16.73,0.0,0.0,1,0,1,0,1,0,0,11,338.65,252.51
171.08,10.74,188.19,4,29,-0.866025,0.5,203.46,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,10,209.96,200.27
270.08,-24.49,200.0,6,29,-0.866025,0.5,156.84,154.71,0.0,0.0,0.0,0.0,0.0,12.99,1,0,0,0,0,0,1,10,324.54,257.0
292.53,31.34,200.0,1,23,-0.866025,-0.5,209.34,0.0,108.66,0.0,0.0,0.0,0.0,9.2,0,1,0,0,0,0,1,8,327.2,201.18
254.33,-14.67,200.0,4,23,-0.0,1.0,201.84,0.0,0.0,70.08,0.0,0.0,12.23,3.9,0,0,1,0,0,1,1,12,288.05,201.86
240.75,-21.19,200.0,6,27,-0.866025,0.5,237.72,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,10,246.81,270.68
190.43,55.69,200.0,3,25,1.0,0.0,201.84,0.0,0.0,0.0,10.39,14.66,0.0,0.0,0,0,0,1,1,0,0,3,226.9,247.2
323.54,12.13,200.0,3,30,0.866025,0.5,181.98,0.0,197.36,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,379.34,271.9
276.0,8.13,200.0,3,27,-0.866025,0.5,174.48,0.0,116.44,0.0,8.31,38.05,0.0,0.0,0,1,0,1,1,0,0,10,337.28,250.73
560.54,33.55,200.0,6,20,-0.5,-0.866025,223.32,0.0,432.67,0.0,12.12,0.0,0.0,7.79,0,1,0,1,0,0,1,7,675.91,408.35
392.67,21.82,200.0,5,22,-0.866025,0.5,285.72,0.0,140.17,47.55,0.0,0.0,0.0,4.33,0,1,1,0,0,0,1,10,477.78,378.58
219.42,-17.42,200.0,2,25,0.0,-1.0,254.94,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0,0,0,1,0,0,0,6,261.18,199.65
466.04,-18.97,200.0,3,30,0.0,-1.0,208.32,0.0,317.01,0.0,0.0,0.0,0.0,15.91,0,1,0,0,0,0,1,6,541.24,360.18
151.21,35.67,166.33,4,18,0.5,-0.866025,166.98,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0,0,0,0,0,0,1,5,177.8,212.96
192.74,-50.08,200.0,4,29,-1.0,-0.0,203.46,0.0,0.0,17.08,0.0,0.0,0.0,6.17,0,0,1,0,0,0,1,9,226.71,210.48
388.68,-4.44,200.0,5,30,-0.0,1.0,176.1,0.0,247.57,0.0,13.86,30.96,0.0,3.25,0,1,0,1,1,0,1,12,471.74,326.57
212.86,-23.9,200.0,5,17,0.5,0.866025,182.58,0.0,0.0,0.0,3.46,47.43,0.0,12.99,0,0,0,1,1,0,1,1,246.46,184.84
208.62,45.43,200.0,3,30,0.5,-0.866025,203.46,0.0,0.0,0.0,0.0,15.14,0.0,8.66,0,0,0,0,1,0,1,5,227.26,282.33
213.05,-27.79,200.0,3,29,-0.866025,0.5,201.84,0.0,0.0,31.29,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,10,242.87,235.51
194.8,-20.87,200.0,3,27,0.5,-0.866025,219.48,0.0,0.0,0.0,0.0,13.41,0.0,11.37,0,0,0,0,1,0,1,5,244.25,294.38
194.3,60.54,200.0,1,30,-0.866025,0.5,224.94,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0,0,0,1,0,0,0,10,233.6,220.82
168.54,35.1,185.39,5,26,-0.866025,0.5,180.96,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,0,0,0,0,0,1,10,183.34,181.24
103.04,-24.75,113.34,4,25,1.0,0.0,82.08,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0,0,0,0,1,0,0,3,122.54,140.05
217.46,-19.07,200.0,5,24,-0.866025,0.5,222.72,0.0,0.0,0.0,0.0,18.15,0.0,7.14,0,0,0,0,1,0,1,10,248.01,222.44
285.28,-22.32,200.0,4,27,0.5,0.866025,302.34,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0,0,0,0,0,0,1,1,315.98,263.4
329.33,64.23,200.0,2,27,0.866025,0.5,219.48,126.32,0.0,38.57,0.0,0.0,0.0,12.34,1,0,1,0,0,0,1,2,396.71,289.45
216.07,3.6,200.0,4,22,-0.866025,-0.5,224.34,0.0,0.0,0.0,6.24,0.0,15.93,12.99,0,0,0,1,0,1,1,8,259.49,182.31
219.97,6.27,200.0,6,30,-0.866025,0.5,180.96,0.0,0.0,45.84,12.12,14.36,0.0,6.5,0,0,1,1,1,0,1,10,259.78,292.35
336.41,23.67,200.0,6,22,0.0,-1.0,218.46,124.45,0.0,0.0,9.35,38.32,0.0,4.11,1,0,0,1,1,0,1,6,394.7,281.74
215.31,-10.23,200.0,2,30,1.0,0.0,221.1,0.0,0.0,9.4,6.24,0.0,0.0,6.82,0,0,1,1,0,0,1,3,243.56,323.45
140.8,-55.88,154.88,3,25,0.5,0.866025,153.6,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,1,160.09,132.06
173.41,25.87,190.75,7,26,-0.866025,0.5,206.7,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0,0,0,0,0,0,1,10,208.65,213.88
181.91,-6.15,200.0,1,29,-0.866025,-0.5,153.84,0.0,0.0,32.34,5.2,0.0,0.0,7.79,0,0,1,1,0,0,1,8,199.17,134.47
168.52,-4.72,185.37,2,21,0.866025,0.5,209.94,0.0,0.0,0.0,5.54,0.0,0.0,6.82,0,0,0,1,0,0,1,2,222.3,146.48
232.37,-22.92,200.0,4,24,0.866025,-0.5,225.96,0.0,0.0,0.0,0.0,32.9,0.0,8.12,0,0,0,0,1,0,1,4,266.97,300.99
224.47,22.73,200.0,2,29,1.0,0.0,224.34,0.0,0.0,0.0,14.55,0.0,0.0,2.27,0,0,0,1,0,0,1,3,241.16,285.06
325.51,-12.25,200.0,5,24,0.5,-0.866025,200.22,0.0,172.34,23.49,0.0,0.0,0.0,5.41,0,1,1,0,0,0,1,5,401.47,335.0
375.88,48.6,200.0,4,19,0.866025,0.5,232.44,0.0,151.81,0.0,0.0,47.73,0.0,9.53,0,1,0,0,1,0,1,2,441.5,206.45
206.36,-29.92,200.0,4,28,0.0,-1.0,222.72,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0,0,0,0,0,0,1,6,226.18,183.41
408.91,10.76,200.0,2,30,-0.0,1.0,205.08,235.4,0.0,0.0,0.0,16.03,0.0,8.66,1,0,0,0,1,0,1,12,465.17,288.68
