hist_avg_units,hist_trend,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,actual_units,total_hca_kwh,has_any_ac,high_occupancy,partial_month
544.19,20.69,3,30,-0.5,0.866025,198.6,0.0,405.45,36.35,10.39,0.0,0.0,2.38,0,1,1,1,0,0,1,440.13,454.57,1,0,0
228.8,-41.76,1,24,-0.5,-0.866025,213.6,0.0,0.0,0.0,0.0,37.95,0.0,18.19,0,0,0,0,1,0,1,170.55,56.14,0,0,1
211.24,-14.22,5,25,0.5,0.866025,205.08,0.0,0.0,0.0,0.0,9.52,18.49,11.69,0,0,0,0,1,1,1,217.42,39.699999999999996,0,1,0
542.15,-37.56,5,30,-0.866025,-0.5,225.96,0.0,418.09,0.0,0.0,0.0,0.0,6.82,0,1,0,0,0,0,1,456.24,424.90999999999997,1,1,0
310.1,19.94,5,24,-0.5,0.866025,316.32,0.0,0.0,0.0,0.0,38.31,0.0,0.0,0,0,0,0,1,0,0,377.8,38.31,0,1,1
283.22,-0.67,3,28,-1.0,-0.0,224.34,107.97,0.0,0.0,0.0,0.0,0.0,5.85,1,0,0,0,0,0,1,223.15,113.82,1,0,0
183.08,42.19,1,25,-0.0,1.0,192.72,0.0,0.0,0.0,0.0,29.19,0.0,0.0,0,0,0,0,1,0,0,157.13,29.19,0,0,0
207.31,22.12,5,18,0.866025,0.5,199.2,0.0,0.0,0.0,12.99,0.0,0.0,3.25,0,0,0,1,0,0,1,138.27,16.240000000000002,0,1,1
204.3,-4.46,3,30,-0.866025,0.5,215.22,0.0,0.0,27.2,0.0,0.0,0.0,9.53,0,0,1,0,0,0,1,253.63,36.73,0,0,0
218.03,-1.77,5,30,-0.866025,0.5,176.1,0.0,0.0,39.89,6.93,23.98,0.0,10.82,0,0,1,1,1,0,1,267.99,81.62,0,1,0
200.65,24.71,3,22,-0.5,0.866025,203.46,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0,0,0,0,0,0,1,193.41,16.24,0,0,1
335.13,-16.28,3,27,0.5,-0.866025,216.84,0.0,128.94,0.0,11.08,30.95,0.0,7.79,0,1,0,1,1,0,1,391.5,178.76,1,0,0
359.19,8.32,3,24,0.0,-1.0,192.72,208.25,0.0,0.0,0.0,0.0,0.0,8.66,1,0,0,0,0,0,1,220.5,216.91,1,0,1
204.65,14.21,4,26,0.866025,-0.5,201.84,0.0,0.0,3.21,16.97,0.0,0.0,8.66,0,0,1,1,0,0,1,298.2,28.84,0,0,0
209.59,-2.05,2,27,-0.5,0.866025,201.84,0.0,0.0,0.0,12.47,0.0,8.11,12.99,0,0,0,1,0,1,1,205.73,33.57,0,0,0
142.78,43.84,2,30,0.0,-1.0,95.46,0.0,0.0,0.0,0.0,46.47,0.0,6.82,0,0,0,0,1,0,1,117.98,53.29,0,0,0
241.51,22.03,5,20,0.5,0.866025,180.96,0.0,0.0,56.89,0.0,33.14,0.0,9.74,0,0,1,0,1,0,1,196.47,99.77,0,1,1
490.31,48.43,3,24,-0.0,1.0,177.72,0.0,374.87,0.0,0.0,22.06,0.0,4.11,0,1,0,0,1,0,1,260.96,401.04,1,0,1
198.9,-60.19,3,23,1.0,0.0,196.98,0.0,0.0,19.08,3.46,0.0,0.0,4.33,0,0,1,1,0,0,1,259.13,26.869999999999997,0,0,1
158.3,-15.98,3,21,-0.5,-0.866025,194.34,0.0,0.0,0.0,0.0,0.0,14.35,0.0,0,0,0,0,0,1,0,163.74,14.35,0,0,1
223.49,23.88,2,24,-0.866025,0.5,229.2,0.0,0.0,6.97,3.46,27.19,0.0,6.5,0,0,1,1,1,0,1,241.16,44.120000000000005,0,0,1
87.8,-29.79,6,30,-0.866025,-0.5,88.98,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0,0,0,0,0,0,1,85.54,4.11,0,1,0
244.8,20.22,4,28,-1.0,-0.0,233.46,0.0,0.0,0.0,0.0,0.0,5.94,3.9,0,0,0,0,0,1,1,234.38,9.84,0,0,0
349.13,-11.04,2,20,0.866025,-0.5,227.58,155.64,0.0,0.0,0.0,0.0,0.0,12.99,1,0,0,0,0,0,1,302.52,168.63,1,0,1
357.09,48.48,5,18,-1.0,-0.0,222.72,169.04,0.0,40.52,0.0,0.0,0.0,4.55,1,0,1,0,0,0,1,233.15,214.11,1,1,1
236.28,8.63,6,27,-0.0,1.0,216.84,0.0,0.0,30.27,0.0,49.44,0.0,12.99,0,0,1,0,1,0,1,257.08,92.69999999999999,0,1,0
198.25,-2.9,4,23,0.0,-1.0,203.46,0.0,0.0,0.0,6.93,0.0,0.0,8.12,0,0,0,1,0,0,1,188.5,15.049999999999999,0,0,1
234.03,-5.93,3,26,0.866025,-0.5,184.2,0.0,0.0,20.86,0.0,43.83,0.0,11.69,0,0,1,0,1,0,1,332.0,76.38,0,0,0
597.87,15.23,3,24,-0.866025,0.5,161.7,0.0,514.18,0.0,0.0,24.24,0.0,8.66,0,1,0,0,1,0,1,410.61,547.0799999999999,1,0,1
185.03,10.26,3,17,0.5,0.866025,189.48,0.0,0.0,28.85,0.0,0.0,0.0,7.14,0,0,1,0,0,0,1,146.71,35.99,0,0,1
125.14,-69.35,3,16,0.5,0.866025,72.96,0.0,0.0,47.15,10.39,0.0,0.0,0.0,0,0,1,1,0,0,0,53.23,57.54,0,0,1
222.41,-2.54,4,26,0.866025,-0.5,225.96,0.0,0.0,0.0,0.0,48.53,0.0,5.2,0,0,0,0,1,0,1,295.48,53.730000000000004,0,0,0
189.42,14.91,4,23,0.5,-0.866025,201.84,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0,0,0,0,0,0,1,244.08,15.16,0,0,1
323.78,13.52,2,24,-0.5,-0.866025,285.72,0.0,0.0,13.73,0.0,57.19,14.06,6.5,0,0,1,0,1,1,1,284.34,91.48,0,0,1
217.44,24.15,4,30,-0.5,0.866025,182.58,0.0,0.0,62.32,8.66,0.0,5.38,5.85,0,0,1,1,0,1,1,284.42,82.21,0,0,0
193.2,31.98,3,28,-1.0,-0.0,213.6,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0,0,0,0,0,0,1,183.32,9.53,0,0,0
160.2,28.18,3,28,-0.5,0.866025,159.48,0.0,0.0,0.0,5.2,20.93,1.7,0.0,0,0,0,1,1,1,0,191.47,27.83,0,0,0
150.9,9.72,3,17,-0.866025,0.5,200.22,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,137.1,9.09,0,0,1
332.12,5.58,5,24,-0.5,-0.866025,347.34,0.0,0.0,41.64,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,341.05,41.64,0,1,1
211.41,-7.41,2,21,1.0,0.0,246.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,255.14,0.0,0,0,1
188.27,38.62,6,30,0.5,-0.866025,205.08,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,335.03,8.66,0,1,0
195.58,-10.85,5,29,-0.0,1.0,221.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,164.85,0.0,0,1,0
160.39,13.67,4,24,0.5,0.866025,179.34,0.0,0.0,0.0,12.99,0.0,0.0,0.0,0,0,0,1,0,0,0,142.45,12.99,0,0,1
334.89,-25.05,4,26,0.5,0.866025,339.84,0.0,0.0,42.56,8.31,0.0,0.0,6.5,0,0,1,1,0,0,1,313.14,57.370000000000005,0,0,0
223.63,24.77,1,18,0.866025,0.5,240.96,0.0,0.0,0.0,3.46,0.0,5.69,6.5,0,0,0,1,0,1,1,164.27,15.65,0,0,1
212.7,34.69,4,30,-0.0,1.0,237.72,0.0,0.0,0.0,5.54,23.27,0.0,8.23,0,0,0,1,1,0,1,256.34,37.04,0,0,0
190.42,-5.21,4,30,-0.5,0.866025,195.96,0.0,0.0,0.0,2.77,38.19,0.0,4.11,0,0,0,1,1,0,1,207.57,45.07,0,0,0
226.75,7.36,6,18,0.5,-0.866025,209.34,0.0,0.0,9.24,0.0,9.15,59.78,0.0,0,0,1,0,1,1,0,310.15,78.17,0,1,1
153.43,-2.45,4,21,0.5,0.866025,177.72,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,139.35,6.5,0,0,1
225.49,-1.39,3,30,-0.0,1.0,184.2,0.0,0.0,65.87,6.24,0.0,0.0,16.24,0,0,1,1,0,0,1,224.97,88.35,0,0,0
235.31,-13.44,6,30,0.5,-0.866025,225.96,0.0,0.0,0.0,8.31,29.06,0.0,4.33,0,0,0,1,1,0,1,375.84,41.699999999999996,0,1,0
217.18,43.79,3,23,0.5,0.866025,166.98,0.0,0.0,39.51,3.46,51.75,0.0,5.85,0,0,1,1,1,0,1,205.0,100.57,0,0,1
317.86,-15.21,5,26,0.866025,0.5,321.6,0.0,0.0,0.0,6.93,44.91,0.0,11.37,0,0,0,1,1,0,1,319.63,63.209999999999994,0,1,0
211.13,1.98,4,24,0.5,0.866025,240.96,0.0,0.0,0.0,0.0,8.41,0.0,4.76,0,0,0,0,1,0,1,166.02,13.17,0,0,1
218.77,-25.92,3,27,-0.866025,-0.5,231.84,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0,0,0,0,1,0,0,224.38,12.15,0,0,0
175.61,1.59,2,17,0.5,-0.866025,200.22,0.0,0.0,14.62,16.97,0.0,0.0,0.0,0,0,1,1,0,0,0,218.07,31.589999999999996,0,0,1
102.9,-42.09,4,30,-0.5,-0.866025,110.46,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,95.65,4.33,0,0,0
100.58,17.7,4,24,-0.866025,0.5,113.7,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,95.64,8.39,0,0,1
217.94,-35.15,3,18,-0.866025,0.5,221.1,0.0,0.0,0.0,0.0,0.0,5.81,6.17,0,0,0,0,0,1,1,177.6,11.98,0,0,1
198.32,8.85,2,30,-0.866025,0.5,156.84,0.0,0.0,41.37,10.39,0.0,0.0,8.23,0,0,1,1,0,0,1,191.74,59.989999999999995,0,0,0
211.69,9.0,3,29,0.866025,-0.5,225.96,0.0,0.0,4.61,6.93,11.14,0.0,10.82,0,0,1,1,1,0,1,285.44,33.5,0,0,0
222.39,1.68,5,24,-0.866025,0.5,225.96,0.0,0.0,22.91,0.0,0.0,0.0,8.66,0,0,1,0,0,0,1,201.43,31.57,0,1,1
204.79,-14.58,2,27,0.0,-1.0,212.58,0.0,0.0,0.0,0.0,15.88,0.0,8.12,0,0,0,0,1,0,1,196.91,24.0,0,0,0
181.75,5.47,4,30,0.0,-1.0,220.08,0.0,0.0,10.14,10.39,0.0,0.0,5.85,0,0,1,1,0,0,1,224.1,26.380000000000003,0,0,0
431.77,-0.37,3,27,-0.5,-0.866025,245.82,0.0,253.13,0.0,2.42,0.0,0.0,6.5,0,1,0,1,0,0,1,387.45,262.04999999999995,1,0,0
173.28,-7.53,3,24,0.0,-1.0,182.58,0.0,0.0,6.34,0.0,20.97,0.0,6.5,0,0,1,0,1,0,1,155.6,33.81,0,0,1
196.86,3.59,3,28,-0.866025,0.5,216.84,0.0,0.0,11.03,6.93,0.0,1.91,9.2,0,0,1,1,0,1,1,238.31,29.07,0,0,0
295.42,-18.37,4,29,0.5,-0.866025,179.34,0.0,188.89,0.0,3.12,0.0,0.0,5.2,0,1,0,1,0,0,1,407.24,197.20999999999998,1,0,0
215.23,73.41,3,21,-1.0,-0.0,225.96,0.0,0.0,23.61,0.0,0.0,13.92,5.2,0,0,1,0,0,1,1,216.93,42.730000000000004,0,0,1
210.84,-47.24,4,30,-0.5,0.866025,216.84,0.0,0.0,29.12,0.0,0.0,0.0,6.82,0,0,1,0,0,0,1,264.28,35.94,0,0,0
279.15,10.85,2,26,-0.866025,-0.5,278.22,0.0,0.0,0.0,6.93,0.0,33.61,8.66,0,0,0,1,0,1,1,295.54,49.2,0,0,0
237.91,-59.72,2,27,-0.866025,-0.5,263.46,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,206.46,7.79,0,0,0
357.99,48.42,3,16,-0.0,1.0,221.7,0.0,162.17,33.5,6.24,0.0,0.0,7.14,0,1,1,1,0,0,1,198.3,209.04999999999998,1,0,1
202.44,-14.94,4,25,-0.866025,-0.5,203.46,0.0,0.0,0.0,6.24,38.26,0.0,6.17,0,0,0,1,1,0,1,231.9,50.67,0,0,0
214.59,43.75,1,21,-0.5,0.866025,239.34,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,179.66,8.66,0,0,1
273.85,-59.92,7,29,0.0,-1.0,240.96,0.0,0.0,17.75,6.93,63.93,0.0,6.5,0,0,1,1,1,0,1,314.76,95.11,0,1,0
192.21,-49.12,4,29,0.5,0.866025,155.22,0.0,0.0,60.56,0.0,0.0,0.0,12.99,0,0,1,0,0,0,1,182.99,73.55,0,0,0
214.88,-19.86,3,20,-0.5,0.866025,231.84,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,174.49,5.2,0,0,1
154.63,7.38,2,23,0.5,0.866025,192.72,0.0,0.0,0.0,0.0,10.14,0.0,3.9,0,0,0,0,1,0,1,153.0,14.040000000000001,0,0,1
144.86,46.76,5,26,-0.5,0.866025,151.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,129.87,6.5,0,1,0
190.4,22.58,2,27,0.5,-0.866025,180.96,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0,0,0,0,0,0,1,263.37,16.67,0,0,0
182.09,13.62,5,24,1.0,0.0,179.34,0.0,0.0,0.0,0.0,29.77,0.0,6.93,0,0,0,0,1,0,1,298.29,36.7,0,1,1
194.97,42.37,4,30,-1.0,-0.0,198.6,0.0,0.0,0.0,0.0,24.59,0.0,8.66,0,0,0,0,1,0,1,232.12,33.25,0,0,0
178.56,-18.47,3,30,-0.866025,0.5,224.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,197.73,0.0,0,0,0
483.14,-39.48,5,30,0.866025,0.5,195.96,0.0,339.72,41.46,8.31,0.0,0.0,0.0,0,1,1,1,0,0,0,397.71,389.49,1,1,0
220.84,-8.73,3,29,0.5,0.866025,225.96,0.0,0.0,0.0,0.0,22.26,0.0,5.2,0,0,0,0,1,0,1,191.62,27.46,0,0,0
181.53,-41.81,5,23,1.0,0.0,198.6,0.0,0.0,0.0,4.16,8.44,0.0,5.41,0,0,0,1,1,0,1,255.45,18.009999999999998,0,1,1
220.55,-2.79,4,23,-0.866025,0.5,254.34,0.0,0.0,0.0,0.0,0.0,3.68,1.62,0,0,0,0,0,1,1,212.88,5.300000000000001,0,0,1
148.93,-14.48,5,30,0.0,-1.0,180.96,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0,0,0,1,0,0,0,211.73,5.54,0,1,0
227.46,-25.2,4,30,0.5,0.866025,225.96,0.0,0.0,34.22,0.0,20.56,0.0,0.0,0,0,1,0,1,0,0,271.2,54.78,0,0,0
357.17,64.08,3,25,-0.5,-0.866025,200.22,179.1,0.0,6.69,10.39,8.43,0.0,6.5,1,0,1,1,1,0,1,324.5,211.11,1,0,0
290.48,42.89,4,26,-0.866025,-0.5,145.32,178.18,0.0,26.51,0.0,0.0,0.0,10.82,1,0,1,0,0,0,1,248.04,215.51,1,0,0
471.2,-10.21,5,29,-0.5,-0.866025,185.22,0.0,369.37,0.0,4.16,0.0,0.0,0.0,0,1,0,1,0,0,0,437.96,373.53000000000003,1,1,0
138.62,51.8,4,30,0.5,0.866025,162.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,133.46,0.0,0,0,0
80.52,23.59,5,30,-0.866025,-0.5,93.84,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0,0,0,0,0,0,1,96.2,1.73,0,1,0
162.02,58.63,5,19,-0.866025,-0.5,180.96,0.0,0.0,0.0,9.7,0.0,0.0,8.66,0,0,0,1,0,0,1,161.3,18.36,0,1,1
201.05,30.8,4,30,0.866025,0.5,224.34,0.0,0.0,0.0,0.0,0.0,10.48,0.0,0,0,0,0,0,1,0,211.53,10.48,0,0,0
179.27,-13.3,4,28,0.866025,0.5,224.34,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,168.72,4.33,0,0,0
252.45,36.63,3,22,-0.0,1.0,200.22,0.0,0.0,33.06,11.08,57.84,0.0,10.39,0,0,1,1,1,0,1,202.85,112.37,0,0,1
264.9,-49.75,3,25,-0.866025,-0.5,248.46,0.0,0.0,0.0,3.46,44.81,0.0,8.66,0,0,0,1,1,0,1,242.66,56.93000000000001,0,0,0
272.5,-9.26,3,26,-0.866025,0.5,251.7,0.0,0.0,15.68,0.0,41.49,0.0,7.79,0,0,1,0,1,0,1,283.96,64.96000000000001,0,0,0
160.66,0.58,4,30,-0.0,1.0,199.2,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0,0,0,0,0,0,1,173.71,9.74,0,0,0
321.04,18.39,2,22,-0.866025,-0.5,321.6,0.0,0.0,0.0,0.0,28.97,0.0,9.09,0,0,0,0,1,0,1,280.14,38.06,0,0,1
162.35,46.33,3,30,-0.0,1.0,179.34,0.0,0.0,0.0,0.0,0.0,7.73,0.0,0,0,0,0,0,1,0,139.18,7.73,0,0,0
249.64,-14.57,4,29,-0.866025,-0.5,225.96,0.0,0.0,23.22,0.0,18.99,0.0,4.55,0,0,1,0,1,0,1,250.41,46.75999999999999,0,0,0
182.3,-13.21,4,28,1.0,0.0,158.46,0.0,0.0,15.13,0.0,0.0,62.73,0.0,0,0,1,0,0,1,0,326.24,77.86,0,0,0
120.6,-4.53,2,26,-0.866025,0.5,105.6,0.0,0.0,18.55,3.46,0.0,0.0,6.5,0,0,1,1,0,0,1,117.67,28.51,0,0,0
248.96,3.44,3,23,-0.866025,0.5,230.22,46.1,0.0,9.23,0.0,0.0,0.0,9.53,1,0,1,0,0,0,1,218.25,64.86,1,0,1
261.46,19.92,2,24,0.0,-1.0,218.46,0.0,0.0,0.0,0.0,0.0,62.03,6.93,0,0,0,0,0,1,1,243.94,68.96000000000001,0,0,1
212.51,14.44,4,30,-0.0,1.0,160.08,91.55,0.0,0.0,0.0,0.0,0.0,16.24,1,0,0,0,0,0,1,200.42,107.78999999999999,1,0,0
351.05,15.85,6,24,-0.866025,-0.5,84.72,284.52,0.0,0.0,0.0,24.98,0.0,10.28,1,0,0,0,1,0,1,255.61,319.78,1,1,1
654.45,13.98,3,26,-0.0,1.0,222.72,0.0,491.44,0.0,0.0,41.07,0.0,5.41,0,1,0,0,1,0,1,369.55,537.92,1,0,0
151.13,13.89,2,20,0.5,-0.866025,177.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,175.72,0.0,0,0,1
300.79,-37.26,4,30,-0.5,0.866025,244.2,0.0,0.0,86.07,13.86,0.0,0.0,4.87,0,0,1,1,0,0,1,391.82,104.8,0,0,0
193.44,-31.56,5,27,-0.0,1.0,189.48,0.0,0.0,0.0,0.0,35.53,0.0,5.41,0,0,0,0,1,0,1,211.64,40.94,0,1,0
247.53,-32.6,1,30,-1.0,-0.0,201.84,0.0,0.0,40.65,7.79,18.71,18.87,4.55,0,0,1,1,1,1,1,249.88,90.57000000000001,0,0,0
204.21,-37.49,4,30,0.5,0.866025,221.7,0.0,0.0,30.54,10.39,19.85,0.0,5.2,0,0,1,1,1,0,1,240.64,65.98,0,0,0
164.26,-45.62,3,24,0.0,-1.0,180.96,0.0,0.0,2.94,4.16,0.0,0.0,5.85,0,0,1,1,0,0,1,168.56,12.95,0,0,1
166.7,-16.89,4,24,0.5,-0.866025,194.34,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,214.56,8.66,0,0,1
338.58,-10.21,3,28,0.866025,0.5,237.72,0.0,133.55,0.0,0.0,0.0,0.0,8.66,0,1,0,0,0,0,1,242.12,142.21,1,0,0
382.89,21.24,4,27,-1.0,-0.0,176.1,0.0,248.76,12.52,3.46,16.89,0.0,7.79,0,1,1,1,1,0,1,383.79,289.41999999999996,1,0,0
170.47,-19.47,4,20,1.0,0.0,203.46,0.0,0.0,0.0,0.0,10.2,0.0,6.5,0,0,0,0,1,0,1,244.22,16.7,0,0,1
168.4,-43.29,1,28,0.866025,-0.5,177.72,0.0,0.0,0.8,4.68,0.0,0.0,5.85,0,0,1,1,0,0,1,241.12,11.329999999999998,0,0,0
100.66,0.9,3,30,0.866025,0.5,101.34,0.0,0.0,0.0,5.54,0.0,0.0,6.82,0,0,0,1,0,0,1,96.1,12.36,0,0,0
221.4,-14.4,3,21,0.866025,-0.5,239.34,0.0,0.0,0.0,13.86,0.0,0.0,9.74,0,0,0,1,0,0,1,262.93,23.6,0,0,1
249.36,8.67,5,23,-0.0,1.0,285.72,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,245.42,5.85,0,1,1
225.54,2.52,2,23,1.0,0.0,231.84,0.0,0.0,0.0,8.66,0.0,40.99,0.0,0,0,0,1,0,1,0,311.37,49.650000000000006,0,0,1
197.68,0.82,4,26,0.5,-0.866025,225.96,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,274.32,6.5,0,0,0
177.67,-34.96,5,20,-1.0,-0.0,215.22,0.0,0.0,9.1,0.0,0.0,0.0,3.25,0,0,1,0,0,0,1,186.24,12.35,0,1,1
400.05,0.66,3,28,-0.5,-0.866025,244.2,0.0,234.63,0.0,4.16,0.0,0.0,8.66,0,1,0,1,0,0,1,333.45,247.45,1,0,0
156.11,-14.37,5,30,0.866025,-0.5,191.1,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0,0,0,0,0,0,1,301.98,7.36,0,1,0
352.5,-24.96,1,26,0.5,-0.866025,242.58,142.24,0.0,9.34,6.93,0.0,0.0,12.12,1,0,1,1,0,0,1,325.38,170.63000000000002,1,0,0
337.4,51.32,7,21,-0.5,0.866025,258.6,0.0,0.0,80.02,0.0,33.14,5.66,8.23,0,0,1,0,1,1,1,284.54,127.05,0,1,1
551.32,0.15,1,27,-0.5,-0.866025,168.6,0.0,486.35,0.0,0.0,0.0,0.0,9.2,0,1,0,0,0,0,1,358.22,495.55,1,0,0
80.04,21.07,5,30,-1.0,-0.0,87.96,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0,0,0,0,0,0,1,83.52,6.93,0,1,0
536.56,21.41,6,21,-0.866025,0.5,221.7,0.0,412.17,0.0,0.0,0.0,0.0,5.2,0,1,0,0,0,0,1,432.44,417.37,1,1,1
231.64,28.31,4,30,-0.0,1.0,224.34,0.0,0.0,0.0,0.0,49.09,0.0,9.74,0,0,0,0,1,0,1,241.69,58.830000000000005,0,0,0
235.38,5.37,5,29,0.866025,-0.5,201.84,0.0,0.0,0.0,6.93,39.03,0.0,8.23,0,0,0,1,1,0,1,345.75,54.19,0,1,0
167.92,8.74,2,19,-0.866025,-0.5,192.72,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0,0,0,0,0,0,1,128.04,9.53,0,0,1
193.13,18.91,6,22,-0.866025,0.5,218.46,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,182.74,6.5,0,1,1
276.79,-28.11,4,16,-0.5,0.866025,158.46,0.0,143.39,0.0,0.0,12.65,0.0,6.17,0,1,0,0,1,0,1,186.57,162.20999999999998,1,0,1
183.29,-2.67,2,30,0.5,0.866025,189.48,0.0,0.0,32.51,9.35,0.0,0.0,4.33,0,0,1,1,0,0,1,173.46,46.19,0,0,0
191.65,-14.14,3,30,0.5,0.866025,220.08,0.0,0.0,0.0,2.6,0.0,0.0,2.71,0,0,0,1,0,0,1,195.15,5.3100000000000005,0,0,0
179.11,8.52,3,22,0.0,-1.0,218.46,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,170.69,7.79,0,0,1
134.86,47.95,2,27,0.0,-1.0,122.82,0.0,0.0,0.0,7.27,19.24,0.0,4.33,0,0,0,1,1,0,1,134.69,30.839999999999996,0,0,0
277.42,1.36,5,30,-0.5,0.866025,222.72,0.0,0.0,70.08,8.66,0.0,0.0,4.55,0,0,1,1,0,0,1,312.04,83.28999999999999,0,1,0
204.24,-1.48,4,29,0.866025,-0.5,190.08,0.0,0.0,19.88,0.0,0.0,38.44,6.17,0,0,1,0,0,1,1,326.51,64.49,0,0,0
190.89,-32.84,2,30,-0.866025,0.5,224.34,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0,0,0,1,0,0,0,203.93,8.66,0,0,0
178.18,3.33,5,30,0.0,-1.0,164.94,0.0,0.0,0.0,0.0,0.0,39.02,8.12,0,0,0,0,0,1,1,218.77,47.14,0,1,0
199.53,15.74,6,30,-0.866025,-0.5,205.08,0.0,0.0,0.0,8.66,0.0,0.0,7.14,0,0,0,1,0,0,1,223.05,15.8,0,1,0
263.29,-26.97,4,26,-0.5,-0.866025,227.58,0.0,0.0,39.41,0.0,10.46,0.0,8.23,0,0,1,0,1,0,1,272.38,58.099999999999994,0,0,0
195.95,-0.13,3,30,-0.5,0.866025,219.48,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0,0,0,0,0,0,1,231.67,10.39,0,0,0
304.37,57.31,3,28,0.5,-0.866025,119.58,203.41,0.0,27.78,5.2,0.0,0.0,6.5,1,0,1,1,0,0,1,307.65,242.89,1,0,0
208.0,6.19,2,30,0.5,-0.866025,203.46,0.0,0.0,0.0,0.0,0.0,43.95,2.17,0,0,0,0,0,1,1,324.21,46.120000000000005,0,0,0
212.85,-1.36,3,24,-0.866025,-0.5,201.84,0.0,0.0,24.98,6.93,0.0,8.89,6.5,0,0,1,1,0,1,1,178.74,47.3,0,0,1
223.11,14.49,2,19,0.0,-1.0,195.96,0.0,0.0,0.0,0.0,0.0,67.63,4.76,0,0,0,0,0,1,1,182.17,72.39,0,0,1
184.4,8.08,5,23,0.0,-1.0,224.34,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,190.11,7.79,0,1,1
211.3,-31.53,4,20,-0.5,0.866025,218.46,0.0,0.0,0.0,0.0,25.2,0.0,3.9,0,0,0,0,1,0,1,214.86,29.099999999999998,0,0,1
229.28,-5.72,2,24,1.0,0.0,229.2,0.0,0.0,0.0,0.0,26.58,0.0,3.9,0,0,0,0,1,0,1,298.8,30.479999999999997,0,0,1
181.93,-9.64,4,22,-0.866025,0.5,208.32,0.0,0.0,8.24,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,176.85,16.03,0,0,1
245.91,54.14,5,25,-0.5,-0.866025,224.34,0.0,0.0,0.0,0.0,46.29,0.0,13.53,0,0,0,0,1,0,1,283.45,59.82,0,1,0
230.11,-21.05,7,15,-1.0,-0.0,225.96,0.0,0.0,20.16,20.78,0.0,0.0,4.55,0,0,1,1,0,0,1,185.48,45.489999999999995,0,1,1
416.21,16.27,2,28,-0.5,-0.866025,203.46,0.0,291.23,0.0,0.0,0.0,0.0,10.82,0,1,0,0,0,0,1,388.86,302.05,1,0,0
151.84,23.49,3,30,0.866025,-0.5,155.46,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0,0,0,0,0,0,1,210.1,10.82,0,0,0
220.31,28.26,5,30,0.5,0.866025,197.58,0.0,0.0,0.0,7.27,31.17,0.0,12.99,0,0,0,1,1,0,1,216.01,51.43,0,1,0
